kanjireading,rank,weight
陥[おと],13155,899110.838303733733
鷄[にわとり],13156,899110.838303733733
握[にぎり],13157,899481.239077526145
阿房[アホ],13158,899772.268256934476
觚[さかずき],13159,899772.268256934476
随[まま],13160,899772.268256934476
笑いのつぼ[わらいのツボ],13161,899772.268256934476
鐶[かん],13162,899772.268256934476
ヘビ革[へびがわ],13163,899772.268256934476
鋸[が],13164,899772.268256934476
楳[うめ],13165,899772.268256934476
備[ぞなえ],13166,901026.339448203216
螻蛄[けら],13167,901026.339448203216
気前がよい[きまえがいい],13168,901026.339448203216
両はし[りょうたん],13169,901026.339448203216
銀ブラ[ぎんぶら],13170,901026.339448203216
代替え品[だいたいひん],13171,901026.339448203216
咽[の],13172,901026.339448203216
喉[ど],13173,901026.339448203216
瞽[めくら],13174,902894.217636042158
闡[せん],13175,902894.217636042158
称[とな],13176,902894.217636042158
戞[かつ],13177,902894.217636042158
屛[ぺい],13178,902894.217636042158
箍[こ],13179,902894.217636042158
冀[こいねが],13180,902894.217636042158
案[つくえ],13181,903412.778719351627
椿[つばい],13182,903587.396226996556
餅[もちい],13183,903587.396226996556
乾児[こぶん],13184,903682.642140257405
琴[ごん],13185,903682.642140257405
水雲[もずく],13186,903767.305174267036
雋[しゅん],13187,904005.419957419392
虎魚[オコゼ],13188,904031.877155547496
附[つき],13189,904047.751474424149
苳[ふき],13190,904047.751474424149
葵[き],13191,904645.684152117698
燔[はん],13192,905957.961179267964
裙[くん],13193,906095.538609533920
覘[ねら],13194,906958.043268507696
平[ぺん],13195,907026.831983640557
大ダコ[おおだこ],13196,907026.831983640557
エセ科学[えせかがく],13197,907026.831983640557
備[そなえ],13198,907026.831983640557
看[め],13199,907026.831983640557
愛想がよい[あいそがいい],13200,907026.831983640557
趨[おもむ],13201,907026.831983640557
々[ひま],13202,907026.831983640557
水[え],13203,909064.036239498877
蛭[び],13204,909064.036239498877
賄[まかない],13205,909064.036239498877
側[かたわ],13206,909434.437013291172
瀰[び],13207,909434.437013291172
窃[ひそ],13208,909434.437013291172
傚[なら],13209,909434.437013291172
欺罔[きもう],13210,909434.437013291172
唆[そその],13211,910942.497306589037
尠[すく],13212,911588.052940912894
対蹠的[たいしょてき],13213,911662.133095671423
埋[うも],13214,911662.133095671423
ぴり辛[ピリから],13215,912291.814411118627
真麻[からむし],13216,912291.814411118627
髢[かもじ],13217,912291.814411118627
宜[うべな],13218,912291.814411118627
聰[そう],13219,912291.814411118627
鶏[げい],13220,912291.814411118627
金巾[カナキン],13221,913238.982104101917
職[そく],13222,913238.982104101917
ヴァチカン市国[バチカンしこく],13223,913238.982104101917
貶[さげす],13224,913238.982104101917
西比利亜[シベリア],13225,913238.982104101917
犬ゾリ[いぬぞり],13226,913238.982104101917
ヒノキ風呂[ひのきぶろ],13227,913238.982104101917
愎[ふく],13228,914704.710880394909
離[はなれ],13229,914704.710880394909
鷭[ばん],13230,914958.699982424150
怖気を振るう[おぞけをふるう],13231,915043.363016433665
醤油だれ[しょうゆダレ],13232,915043.363016433665
ビクトリア朝[ヴィクトリアちょう],13233,915043.363016433665
担[かつぎ],13234,915043.363016433665
たぬき顔[タヌキがお],13235,915043.363016433665
勘がよい[かんがいい],13236,915043.363016433665
イ草[いぐさ],13237,915043.363016433665
体のよい[ていのいい],13238,915043.363016433665
盗人たけだけしい[ぬすっとたけだけしい],13239,915043.363016433665
ちら見せ[チラみせ],13240,915043.363016433665
着[きせ],13241,917826.660259502474
剿[そう],13242,917826.660259502474
剥[むく],13243,917826.660259502474
借[しゃ],13244,917826.660259502474
齦[ぎん],13245,917826.660259502474
浪曼[ロマン],13246,919228.891760288039
翻[ぽん],13247,919228.891760288039
丁髷[ちょんまげ],13248,919683.955568090198
桝目[マスめ],13249,919683.955568090198
昆布巻[こぶまき],13250,919683.955568090198
元慶[がんぎょう],13251,919683.955568090198
華流[ファーリュー],13252,919683.955568090198
効[きき],13253,921250.221697269706
壬生菜[みぶな],13254,921250.221697269706
銜[ふく],13255,921250.221697269706
冕[べん],13256,921250.221697269706
苟[いやしく],13257,921250.221697269706
喞[そく],13258,921250.221697269706
傀儡子[かいらいし],13259,922895.859420833178
舂[つ],13260,922895.859420833178
渋団扇[しぶうちわ],13261,922895.859420833178
治[ジ],13262,923356.214668260771
具[グ],13263,923356.214668260771
鍵[かぎが],13264,923356.214668260771
郎子[いらつこ],13265,923356.214668260771
鎌を掛ける[カマをかける],13266,923356.214668260771
途[ず],13267,923356.214668260771
為所[しどころ],13268,923356.214668260771
髪[はっ],13269,923356.214668260771
欠[あくび],13270,923356.214668260771
続[しょく],13271,923356.214668260771
踵[しょう],13272,923356.214668260771
愛羅武勇[アイラブユー],13273,923356.214668260771
ヨシ原[あしはら],13274,925329.921648612013
亜ヒ酸[あひさん],13275,925329.921648612013
瓣[べん],13276,925329.921648612013
阜[ぷ],13277,925329.921648612013
経糸[たていと],13278,925329.921648612013
鯊[ハゼ],13279,926150.094790580799
荳[まめ],13280,926150.094790580799
ヒマシ油[ひましゆ],13281,926896.187777791289
掠[さら],13282,926896.187777791289
大鋸屑[おがくず],13283,926896.187777791289
丁番[ちょうつがい],13284,926896.187777791289
書類カバン[しょるいかばん],13285,926896.187777791289
璞[あらたま],13286,926896.187777791289
害[そこな],13287,926896.187777791289
阿片中毒[アヘンちゅうどく],13288,926896.187777791289
祿[ろく],13289,929166.215377176413
莫[なか],13290,929600.113426476135
鸚[いん],13291,929600.113426476135
哥[こ],13292,929600.113426476135
婆羅門[バラモン],13293,929600.113426476135
皿[べい],13294,929600.113426476135
畢[おわ],13295,929600.113426476135
摩[さす],13296,929600.113426476135
毒ぐも[どくグモ],13297,929600.113426476135
クジラ肉[げいにく],13298,931071.133642394445
石崖[いしがき],13299,931071.133642394445
尻端折[しりはしょり],13300,931071.133642394445
祝[の],13301,931467.991614314960
山んば[やまうば],13302,931753.729354097624
木蘭[もくれん],13303,931753.729354097624
人皇[にんのう],13304,931753.729354097624
蹕[ひつ],13305,931753.729354097624
蚊[ぶん],13306,931753.729354097624
藷[いも],13307,931753.729354097624
忌忌しい[いまいましい],13308,931753.729354097624
豺[やまいぬ],13309,931753.729354097624
比目魚[ひらめ],13310,931753.729354097624
秤量[ひょうりょう],13311,932912.554632105399
深重[じんじゅう],13312,932912.554632105399
籃[く],13313,932912.554632105399
駈[く],13314,932912.554632105399
焉[いずく],13315,932912.554632105399
表着[うわぎ],13316,932912.554632105399
拈[ひね],13317,932912.554632105399
あっとゆー間[あっというま],13318,932912.554632105399
所[か],13319,932912.554632105399
瓣[はなびら],13320,935119.084955983213
鵄[とび],13321,935685.268995923107
潸[さん],13322,936198.538639606908
魚翅[ユイチー],13323,936198.538639606908
廏[うまや],13324,936198.538639606908
藉[か],13325,936198.538639606908
瓶[ぺい],13326,936198.538639606908
寔[まこと],13327,936706.516843664926
刃[バ],13328,936759.431239921134
牙[キ],13329,936759.431239921134
靠[もた],13330,936759.431239921134
幸魂[さきみたま],13331,936949.923066442949
娟[けん],13332,936949.923066442949
小茄子[こなすび],13333,936949.923066442949
見えがくれ[みえかくれ],13334,936949.923066442949
凡[あら],13335,938457.983359740581
叺[かます],13336,938457.983359740581
寿[ことぶ],13337,938457.983359740581
惧[く],13338,938457.983359740581
恨[ごん],13339,938457.983359740581
雒[らく],13340,938950.087244922062
乙嫁[おとうとよめ],13341,939066.498916685348
習うより慣れよ[ならうよりなれろ],13342,939299.322260211920
棒キャンディー[ぼうキャンディ],13343,939299.322260211920
伊弉諾尊[いざなぎのみこと],13344,939299.322260211920
幾たり[いくにん],13345,939299.322260211920
々[け],13346,939299.322260211920
奥[おき],13347,939299.322260211920
メガネを掛ける[メガネをかける],13348,939299.322260211920
籌[はかりごと],13349,939299.322260211920
朮[じゅつ],13350,941892.127676758915
スラヴ人[スラブじん],13351,942003.247908896767
夫[ぷう],13352,942310.151407181867
著[あら],13353,942892.209765998530
剔[えぐ],13354,942892.209765998530
滬[こ],13355,942892.209765998530
碾[うす],13356,942892.209765998530
浴[よっ],13357,942892.209765998530
鑰[かぎ],13358,942892.209765998530
纔[ひたた],13359,945040.534253994585
鯣[するめ],13360,945326.271993777365
洋服タンス[ようふくダンス],13361,945326.271993777365
託[ことづか],13362,945326.271993777365
咒[のろ],13363,945955.953309224336
讀[よ],13364,946405.725677400944
舎密[セイミ],13365,946485.097271784907
浮塵子[うんか],13366,946739.086373814032
黄瓜[きゅうり],13367,946739.086373814032
金バッチ[きんバッジ],13368,948416.472735131159
三鞭酒[シャンパン],13369,948416.472735131159
罌粟[ケシ],13370,948416.472735131159
仕舞屋[しもたや],13371,948416.472735131159
野衾[ももんが],13372,948416.472735131159
理[ことわ],13373,949104.359886460006
障[つつ],13374,949104.359886460006
具[つぶさ],13375,949104.359886460006
小女子[こうなご],13376,949104.359886460006
黴が生える[カビがはえる],13377,949104.359886460006
ハシゴ車[はしごしゃ],13378,949104.359886460006
赤子の手をねじる[あかごのてをひねる],13379,949104.359886460006
若[わかい],13380,949104.359886460006
縞馬[シマウマ],13381,949104.359886460006
瞬[まじろ],13382,949104.359886460006
便[すなわ],13383,949104.359886460006
弛[だる],13384,949104.359886460006
眩[くらみ],13385,949104.359886460006
排[ぱい],13386,949104.359886460006
辞[いな],13387,949104.359886460006
捥[もぎ],13388,949104.359886460006
辛[シン],13389,949104.359886460006
けれん味[ケレンみ],13390,949104.359886460006
襞[へき],13391,952289.806541074882
吊[ちょう],13392,952623.167237488087
磚[せん],13393,952824.241943261237
之[こ],13394,953099.396803792566
鋩[へさき],13395,953099.396803792566
立女形[たておやま],13396,953099.396803792566
古[ふ],13397,953099.396803792566
蘖[ひこばえ],13398,954194.724806293030
舛[まいあし],13399,954469.879666824592
板門店[パンムンジョム],13400,954469.879666824592
換[かわ],13401,954469.879666824592
凋[しお],13402,954469.879666824592
零歳[ゼロさい],13403,954469.879666824592
骼[かく],13404,954469.879666824592
ばら銭[バラせん],13405,954469.879666824592
ノン気[ノンケ],13406,954469.879666824592
ほか弁[ホカべん],13407,954469.879666824592
慶尚南道[キョンサンナムド],13408,954469.879666824592
識[しる],13409,954469.879666824592
墳[ぷん],13410,954469.879666824592
々[ずえ],13411,954469.879666824592
鷽[ウソ],13412,956676.409990702407
牀[しょう],13413,956676.409990702407
箱[そう],13414,956676.409990702407
尻端折り[しりはしょり],13415,956983.313488987507
花町[かがい],13416,956983.313488987507
宛[ずつ],13417,956983.313488987507
專[せん],13418,958380.253550147405
つんと来る[ツンとくる],13419,958380.253550147405
適[たまたま],13420,958380.253550147405
延[は],13421,958380.253550147405
雨後のタケノコ[うごのたけのこ],13422,958380.253550147405
かちんと来る[カチンとくる],13423,958380.253550147405
アメと鞭[アメとムチ],13424,958380.253550147405
ドまん中[どまんなか],13425,958380.253550147405
患[うれ],13426,958380.253550147405
溝[どぶ],13427,958380.253550147405
過越祭[すぎこしのまつり],13428,958380.253550147405
カボチャ野郎[かぼちゃやろう],13429,958380.253550147405
重手[じゅうしょう],13430,958380.253550147405
げん担ぎ[ゲンかつぎ],13431,958380.253550147405
墻[しょう],13432,961618.614601018489
薔[そう],13433,961618.614601018489
薇[び],13434,961618.614601018489
山[や],13435,961618.614601018489
魚[め],13436,961618.614601018489
鉉[つる],13437,961618.614601018489
裹[か],13438,962454.662061864277
花咲ガニ[はなさきがに],13439,962957.348826296744
諾[うべな],13440,962957.348826296744
閉[じ],13441,962957.348826296744
わん子[ワンこ],13442,962957.348826296744
魁[さきが],13443,962957.348826296744
駻[かん],13444,962957.348826296744
ズーズー弁[ずうずうべん],13445,962957.348826296744
油[ゆう],13446,962957.348826296744
却[なか],13447,965264.416503061075
鬧[とう],13448,965613.651518350933
トロイ戦争[トロイアせんそう],13449,965899.389258133713
乾飯[かれい],13450,965899.389258133713
膩[あぶら],13451,965899.389258133713
中務[なかつかさ],13452,965899.389258133713
々[しら],13453,965899.389258133713
御洒落[おしゃれ],13454,965899.389258133713
螫[さ],13455,965899.389258133713
闌[た],13456,965899.389258133713
夥[か],13457,967111.128932397463
好[いい],13458,967111.128932397463
蛹[よう],13459,967285.746440042509
斃[へい],13460,967285.746440042509
艨[もう],13461,968084.753823508974
艟[どう],13462,968084.753823508974
油薬[こうやく],13463,968613.897786069545
桙[ほこ],13464,968613.897786069545
辣韮[らっきょう],13465,968613.897786069545
ション便[しょうべん],13466,968613.897786069545
醱[はっ],13467,968613.897786069545
前籠[まえカゴ],13468,968613.897786069545
牡[か],13469,968613.897786069545
蛎[き],13470,968613.897786069545
蛇柄[ヘビがら],13471,968613.897786069545
詰[きっ],13472,968613.897786069545
舂[うす],13473,968613.897786069545
々[どろ],13474,968613.897786069545
眩[くる],13475,971577.103976409067
ぽん引き[ポンびき],13476,971577.103976409067
斫[はつ],13477,971577.103976409067
二合半[こなから],13478,971577.103976409067
緡[さし],13479,971577.103976409067
抽[ぬき],13480,971577.103976409067
城下の盟[じょうかのちかい],13481,971577.103976409067
ウエルター級[ウェルターきゅう],13482,971577.103976409067
卒[お],13483,971577.103976409067
作[そ],13484,971577.103976409067
子クジラ[こくじら],13485,971577.103976409067
柞[なら],13486,971577.103976409067
払[ほっ],13487,973037.541313076392
寄生バチ[きせいばち],13488,973460.856483124895
龍胆[りんどう],13489,973460.856483124895
君[ぐん],13490,973841.840136168525
椹[さわら],13491,974005.874764562235
慈姑[くわい],13492,974005.874764562235
瀛[えい],13493,974519.144408246037
サクラの木[さくらのき],13494,974693.761915890966
狸顔[タヌキがお],13495,974693.761915890966
唐黍[もろこし],13496,974693.761915890966
ソヴィエト連邦[ソビエトれんぽう],13497,974693.761915890966
筌[せん],13498,974693.761915890966
琴柱[ことじ],13499,974693.761915890966
氐[てい],13500,974693.761915890966
紙[こ],13501,976244.153726193588
藜[あかざ],13502,976244.153726193588
似而非[えせ],13503,976244.153726193588
嚊[かかあ],13504,976244.153726193588
趺坐[あぐら],13505,976244.153726193588
橇[ぞり],13506,976244.153726193588
唐菓子[からくだもの],13507,976789.172007631045
些[すこ],13508,976789.172007631045
廿日[はつか],13509,976789.172007631045
揃[そろい],13510,977011.412471906515
乗りがいい[ノリがいい],13511,977011.412471906515
朮[おけら],13512,977011.412471906515
螺髪[らほつ],13513,977011.412471906515
鑞[ろう],13514,977011.412471906515
但[ただし],13515,977011.412471906515
忽[ゆるが],13516,977011.412471906515
ごま粒[ゴマつぶ],13517,977011.412471906515
狂[くるお],13518,977011.412471906515
饑[ひだる],13519,977011.412471906515
惘[ぼう],13520,980482.596866304055
呎[フィート],13521,980625.465736195561
国造[くにのみやつこ],13522,980625.465736195561
冢[つか],13523,980625.465736195561
錺[かざり],13524,980625.465736195561
双親[もろおや],13525,981482.678955543786
澳[おき],13526,981482.678955543786
風邪声[かざごえ],13527,981482.678955543786
二三日[にじゅうさんにち],13528,981482.678955543786
漫画肉[マンガにく],13529,981482.678955543786
儕[さい],13530,981482.678955543786
高御座[たかみくら],13531,981482.678955543786
随神[かんながら],13532,983260.602669747197
儕[ともがら],13533,983371.722901885048
墅[しょ],13534,983371.722901885048
三色菫[さんしきスミレ],13535,983371.722901885048
餘[あま],13536,984213.061802356387
自[ツ],13537,984265.976198612363
摸[モ],13538,984265.976198612363
疊[たたみ],13539,984265.976198612363
髪切虫[カミキリムシ],13540,984636.376972404891
熊[ゆ],13541,984800.411600798601
猟[らっ],13542,984800.411600798601
杜鵑[ホトトギス],13543,984800.411600798601
鴈[がん],13544,984800.411600798601
越[おつ],13545,985493.590191753232
焼きトン[やきとん],13546,985493.590191753232
病犬[やまいぬ],13547,985493.590191753232
園[おん],13548,985493.590191753232
瑰[かい],13549,985493.590191753232
山梔子[くちなし],13550,985493.590191753232
赤タン[あかたん],13551,985493.590191753232
猜[そね],13552,985493.590191753232
籠[ごめ],13553,987186.850871947012
下[くだし],13554,987186.850871947012
操[あやつり],13555,987409.091336222365
コショウ入れ[こしょういれ],13556,987409.091336222365
溷[こん],13557,987409.091336222365
折ぐ[はぐ],13558,987409.091336222365
徒[ただ],13559,987409.091336222365
格好のよい[かっこうのいい],13560,987409.091336222365
杉花粉[スギかふん],13561,987409.091336222365
古ギツネ[ふるきつね],13562,987409.091336222365
料理ベタ[りょうりべた],13563,987409.091336222365
醴[れい],13564,991885.649259485188
弭[はず],13565,991885.649259485188
麾[さしまね],13566,991885.649259485188
芸[うん],13567,992695.239522202988
紅娘[てんとうむし],13568,993118.554692251375
蓐[しとね],13569,993176.760528133134
銓[せん],13570,993478.372586792684
陸稲[おかぼ],13571,994213.882694751839
卒[しゅっ],13572,994213.882694751839
逕[けい],13573,994213.882694751839
禪[ぜん],13574,994213.882694751839
了[お],13575,994213.882694751839
前カレ[まえかれ],13576,994213.882694751839
対ロ[たいろ],13577,994213.882694751839
無[の],13578,994213.882694751839
蟾蜍[ひきがえる],13579,994213.882694751839
佩[ぱい],13580,994213.882694751839
欝[う],13581,996552.699009269709
漸[やっ],13582,996552.699009269709
覡[かんなぎ],13583,996997.179937820765
杜松[ねず],13584,996997.179937820765
品[ぼん],13585,997468.118064499577
繁吹[しぶき],13586,997468.118064499577
亜剌比亜[アラビア],13587,997468.118064499577
囈語[うわごと],13588,997468.118064499577
旆[はい],13589,998394.119998980779
棧[さん],13590,998394.119998980779
洋ラン[ようらん],13591,998812.143729403499
ケツ持つ[けつをもつ],13592,998812.143729403499
割[ざき],13593,998812.143729403499
蚤取り[ノミとり],13594,998812.143729403499
りんごの芯[リンゴのしん],13595,998812.143729403499
質がよい[たちがいい],13596,998812.143729403499
強請[ゆす],13597,998812.143729403499
噬[か],13598,998812.143729403499
稈[かん],13599,998812.143729403499
駅チカ[えきちか],13600,998812.143729403499
要領がよい[ようりょうがいい],13601,998812.143729403499
耄[ぼ],13602,998812.143729403499
兎[う],13603,998812.143729403499
蠹[きくいむし],13604,1002754.266250479966
抔[など],13605,1002754.266250479966
ブツ撮り[ぶつどり],13606,1003177.581420528702
寝穢[いぎたな],13607,1003177.581420528702
目のよい[めのいい],13608,1003177.581420528702
激おこプンプン丸[げきおこぷんぷんまる],13609,1003177.581420528702
訝[いぶかし],13610,1003177.581420528702
云[ぬん],13611,1003177.581420528702
姪[てっ],13612,1003177.581420528702
建家[たちいえ],13613,1003177.581420528702
湲[かん],13614,1003177.581420528702
金めっき[きんメッキ],13615,1003177.581420528702
薩[そ],13616,1003177.581420528702
遲[おそ],13617,1006066.707456109463
孑孑[ぼうふら],13618,1006066.707456109463
戦[たたかい],13619,1006998.000830216100
算[かぞ],13620,1006998.000830216100
ホウ砂[ほうしゃ],13621,1006998.000830216100
陝[せん],13622,1006998.000830216100
踏[た],13623,1006998.000830216100
哈爾浜[ハルビン],13624,1007447.773198392708
覆[お],13625,1007654.139343791292
独楽[ごま],13626,1007654.139343791292
媾曳[あいびき],13627,1007654.139343791292
カキ氷機[かきごおりき],13628,1007654.139343791292
黄リン[おうりん],13629,1008373.775132873561
喟[き],13630,1008733.593027414987
檳榔[びろう],13631,1008733.593027414987
步[ぽ],13632,1008733.593027414987
散打[サンダ],13633,1008733.593027414987
菜[なっ],13634,1008733.593027414987
衢[く],13635,1008733.593027414987
挿[ざし],13636,1008733.593027414987
太上天皇[だいじょうてんのう],13637,1008733.593027414987
東[トン],13638,1008733.593027414987
喞[かこ],13639,1008733.593027414987
八[ば],13640,1009998.247097934713
幡[はん],13641,1009998.247097934713
蠅[よう],13642,1010077.618692318792
洞道[とうどう],13643,1010077.618692318792
戍[まも],13644,1010077.618692318792
退[や],13645,1010553.848258623388
柒[しち],13646,1010553.848258623388
鉞[えつ],13647,1010553.848258623388
胼胝[たこ],13648,1010553.848258623388
伽[ぎゃ],13649,1010553.848258623388
趣味のよい[しゅみのいい],13650,1010553.848258623388
花[きゃ],13651,1010553.848258623388
方塞がり[かたふたがり],13652,1010553.848258623388
尻が青い[ケツがあおい],13653,1010553.848258623388
蔓[はびこ],13654,1010553.848258623388
羔[こひつじ],13655,1010553.848258623388
屏[ぺい],13656,1010553.848258623388
薺[なずな],13657,1010553.848258623388
つうと言えばかあ[ツーといえばカー],13658,1010553.848258623388
珎[ちん],13659,1010553.848258623388
麽[も],13660,1013945.661058636964
鴎[おう],13661,1014077.947049277253
纔[わずか],13662,1014210.233039917424
山毛欅[ぶな],13663,1014210.233039917424
瓠[ふくべ],13664,1014210.233039917424
聖[じょう],13665,1014644.131089217030
巨[おおい],13666,1014644.131089217030
月読み[つくよみ],13667,1014644.131089217030
酷[きび],13668,1014644.131089217030
寳[たから],13669,1014644.131089217030
角番[カドばん],13670,1014644.131089217030
紅樹[ひるぎ],13671,1014644.131089217030
胄[かぶと],13672,1014644.131089217030
リン鉱[りんこう],13673,1016035.779710751493
白鑞[しろめ],13674,1016035.779710751493
虎列剌[コレラ],13675,1016252.728735401295
鴟[とび],13676,1016252.728735401295
山雀[やまがら],13677,1017078.193316995632
嫗[おうな],13678,1017078.193316995632
竜宮の使い[リュウグウノツカイ],13679,1017586.171521053999
晒[ざらし],13680,1017586.171521053999
白耳義[ベルギー],13681,1017586.171521053999
嗽[くちすす],13682,1017586.171521053999
豬[い],13683,1017586.171521053999
大原女[おはらめ],13684,1017586.171521053999
鯡[にしん],13685,1017586.171521053999
繭[きぬ],13686,1017586.171521053999
纒[てん],13687,1019088.940374726197
妖言[およずれごと],13688,1019194.769167238264
誄[るい],13689,1019194.769167238264
経[ふ],13690,1019194.769167238264
年端もゆかない[としはもいかない],13691,1019194.769167238264
突[ず],13692,1019194.769167238264
造[つくり],13693,1019194.769167238264
笨[ほん],13694,1019194.769167238264
雞[にわとり],13695,1019194.769167238264
寞[まく],13696,1019194.769167238264
ざあざあ降り[ザーザーぶり],13697,1019194.769167238264
蘊奥[うんのう],13698,1019194.769167238264
褶[しゅう],13699,1019194.769167238264
べた足[ベタあし],13700,1019194.769167238264
佩[お],13701,1019194.769167238264
拒[ふせ],13702,1019194.769167238264
ばた足[バタあし],13703,1019194.769167238264
木末[こぬれ],13704,1019194.769167238264
梅じそ[うめしそ],13705,1019194.769167238264
ど助平[どすけべ],13706,1019194.769167238264
韃[むち],13707,1019194.769167238264
工[たく],13708,1019194.769167238264
兎唇[いぐち],13709,1023745.407245259266
恙[よう],13710,1023745.407245259266
纐[こう],13711,1023745.407245259266
纈[けち],13712,1023745.407245259266
魯[ロ],13713,1024576.163266479503
西[シ],13714,1024576.163266479503
木棉[もめん],13715,1025152.930185670732
瀚[かん],13716,1025290.507615936222
筝[こと],13717,1025290.507615936222
出アガリ[であがり],13718,1025290.507615936222
輝[かが],13719,1025290.507615936222
樣[よう],13720,1025290.507615936222
游[およ],13721,1025290.507615936222
精良[せいら],13722,1025290.507615936222
縉[しん],13723,1025290.507615936222
翌檜[あすなろ],13724,1027243.048837784794
鉦[がね],13725,1027444.123543557944
竹箆[しっぺい],13726,1027444.123543557944
儒艮[ジュゴン],13727,1028296.045323280734
食[たべ],13728,1028661.154657447478
俥[しゃ],13729,1028661.154657447478
散楽[さるがく],13730,1029438.996282411390
荊[けい],13731,1029438.996282411390
将[はた],13732,1029565.990833426127
駭[おどろ],13733,1029565.990833426127
栗[に],13734,1029565.990833426127
縦令[たとえ],13735,1029565.990833426127
焼きイモ屋[やきいもや],13736,1029565.990833426127
保合[もちあい],13737,1029565.990833426127
蒸篭[せいろ],13738,1029565.990833426127
傑[すぐ],13739,1029565.990833426127
雲脂[ふけ],13740,1031624.360847787000
ビヤ樽[ビアだる],13741,1031624.360847787000
ド肝を抜く[どぎもをぬく],13742,1031624.360847787000
じじ臭い[ジジくさい],13743,1031624.360847787000
ジュネーヴ条約[ジュネーブじょうやく],13744,1031624.360847787000
一人子[ひとりっこ],13745,1031624.360847787000
芋茎[ずいき],13746,1031624.360847787000
ハッ倒す[はったおす],13747,1031624.360847787000
痴[おこ],13748,1031624.360847787000
食[はみ],13749,1031624.360847787000
親父化[オヤジか],13750,1031624.360847787000
ゴマ塩頭[ごましおあたま],13751,1031624.360847787000
内辺[うちわたり],13752,1031624.360847787000
恪[かっ],13753,1031624.360847787000
嘖[さいな],13754,1031624.360847787000
日出づる国[ひいずるくに],13755,1031624.360847787000
徒人[ただびと],13756,1031624.360847787000
鞨[かっ],13757,1037550.773228465579
槿[むくげ],13758,1037550.773228465579
瞠[みひら],13759,1037550.773228465579
氓[ぼう],13760,1037550.773228465579
靺[まっ],13761,1037550.773228465579
鞨[かつ],13762,1037550.773228465579
鯔[ぼら],13763,1037550.773228465579
峙[そばだ],13764,1037550.773228465579
馬蠅[ウマバエ],13765,1038794.261540483101
瓮[もたい],13766,1038794.261540483101
告文[こうもん],13767,1039677.931957959314
竭[つく],13768,1039984.835456244531
胯[また],13769,1039984.835456244531
晤[ご],13770,1039984.835456244531
短尺[たんざく],13771,1039984.835456244531
吃逆[しゃっくり],13772,1039984.835456244531
占い者[せんしゃ],13773,1039984.835456244531
甲矢[はや],13774,1039984.835456244531
瓶底メガネ[ビンぞこメガネ],13775,1039984.835456244531
窺[き],13776,1039984.835456244531
蚋[ぶゆ],13777,1039984.835456244531
ジャジャン麺[チャジャンミョン],13778,1039984.835456244531
きゅん死[キュンし],13779,1039984.835456244531
襖[おう],13780,1039984.835456244531
入唐[にっとう],13781,1039984.835456244531
慴[しょう],13782,1042736.384061559453
胡同[フートン],13783,1042736.384061559453
田荘[たどころ],13784,1043016.830361716799
程[ぽど],13785,1043366.065377006540
讎[しゅう],13786,1043366.065377006540
某[なにがし],13787,1043366.065377006540
物分かりがよい[ものわかりがいい],13788,1044710.091041910695
ブタもおだてりゃ木に登る[ぶたもおだてりゃきにのぼる],13789,1044710.091041910695
欺[き],13790,1044710.091041910695
鋺[かなまり],13791,1044710.091041910695
放[ぴ],13792,1044710.091041910695
棒振[ぼうふら],13793,1044710.091041910695
家庭ゴミ[かていごみ],13794,1044710.091041910695
滴[たら],13795,1044710.091041910695
まじ卍[マジまんじ],13796,1044710.091041910695
聞き分けがよい[ききわけがいい],13797,1044710.091041910695
浮いたウワサ[ういたうわさ],13798,1044710.091041910695
金頭[カナガシラ],13799,1044710.091041910695
上がりかまち[あがりがまち],13800,1044710.091041910695
鏢[ひょう],13801,1050477.760233821115
廃[や],13802,1050477.760233821115
羞[はずか],13803,1050779.372292480897
篩[し],13804,1050779.372292480897
御菜[おかず],13805,1050779.372292480897
弽[ゆがけ],13806,1050779.372292480897
鏈[くさり],13807,1050779.372292480897
廩[りん],13808,1050779.372292480897
厂[がんだれ],13809,1050779.372292480897
二幅[ふたの],13810,1052128.689397010487
紙衣[かみこ],13811,1052128.689397010487
枘[ほぞ],13812,1052128.689397010487
伊邪那美命[いざなみのみこと],13813,1052128.689397010487
簷[のき],13814,1052128.689397010487
阿弗利加[アフリカ],13815,1052128.689397010487
えり分ける[よりわける],13816,1052128.689397010487
彼ぴ[かれピ],13817,1052128.689397010487
赤燐[せきリン],13818,1052128.689397010487
日本狼[にほんオオカミ],13819,1052128.689397010487
勇猛精進[ゆうみょうしょうじん],13820,1052128.689397010487
蠅[はい],13821,1052128.689397010487
伊邪那岐命[いざなぎのみこと],13822,1052128.689397010487
撓[だ],13823,1052128.689397010487
能平[のっぺい],13824,1055451.713481891202
掻込む[かいこむ],13825,1055451.713481891202
出這入り[でいり],13826,1056282.469503110973
似我蜂[ジガバチ],13827,1056282.469503110973
竹[たか],13828,1056282.469503110973
両[りゃん],13829,1056282.469503110973
擯[ひん],13830,1056282.469503110973
不[み],13831,1056282.469503110973
見[ず],13832,1056282.469503110973
彼所[あそこ],13833,1056282.469503110973
脛巾[はばき],13834,1056282.469503110973
合歓[ねむ],13835,1056282.469503110973
渫[さら],13836,1056282.469503110973
水黽[あめんぼ],13837,1056282.469503110973
廻[めぐり],13838,1057467.751979246968
和布[わかめ],13839,1057504.792056626175
盈[み],13840,1057504.792056626175
